id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
501754,Juan  Alvarez,Masculino,2026-01-14,487.27,Chimaltenango,Food
502662,Hector Flores,Masculino,2026-01-14,255.79,Chimaltenango,Retail
501212,Elena Reyes,Femenino,,255.79,Amatitlan,Services
501796,Juan Torres,Masculino,2026-01-10,175.11,Chimaltenango,Food
500950,Patricia  Nunez,Femenino,2026-02-14,215.13,Quetzaltenango,Food
503549,Gabriela Paz,Masculino,2026-02-02,255.79,Mixco,Education
500268,Ricardo Solis,Masculino,,256.8,Antigua,Services
504615,Monica  Castillo,Femenino,,255.79,Villa Nueva,Retail
503099,Diana Lima,Masculino,2026-02-15,255.79,Mixco,Food
500114,Hector Solis,Masculino,,255.79,Villa Nueva,Food
503701,Kevin Ramirez,Femenino,,255.79,Mixco,Retail
502785,Oscar Aguilar,Femenino,2026-01-14,255.79,Antigua,Education
500865,Gustavo Molina,Masculino,2026-02-24,255.79,Villa Nueva,Food
502998,Pablo Ramirez,Masculino,2026-02-21,195.91,Chimaltenango,Services
500808,Sofia  Paz,Femenino,,255.79,Chimaltenango,Education
503994,Carmen Vargas,Masculino,,255.79,Quetzaltenango,Education
504463,Pablo Torres,Femenino,2026-02-18,255.79,Quetzaltenango,Retail
500514,Sofia Gomez,Masculino,,255.79,Guatemala,Retail
502167,Isabel Mejia,Femenino,2026-02-20,255.79,Villa Nueva,Retail
503604,Juan Torres,Masculino,2026-02-04,255.79,Villa Nueva,Services
503720,Maria Mejia,Femenino,2026-02-04,255.79,Quetzaltenango,Food
501639,Carmen Mejia,Masculino,2026-02-10,255.79,Quetzaltenango,Education
503662,Gustavo Mazariegos,Masculino,,255.79,Guatemala,Education
503868,Valeria Nunez,Masculino,2026-01-06,161.5,Mixco,Services
500842,Laura Ruiz,Desconocido,2026-02-07,31.45,Quetzaltenango,Retail
501413,Oscar Rojas,Masculino,2026-01-05,255.79,Quetzaltenango,Education
501895,Ricardo Alvarez,Femenino,2026-02-08,398.32,Quetzaltenango,Services
502632,Paola Castillo,Femenino,2026-01-01,352.92,Quetzaltenango,Services
502243,Isabel Gomez,Femenino,2026-01-02,255.79,Mixco,Education
504572,Isabel Castillo,Masculino,2026-02-15,255.79,Amatitlan,Education
501434,Isabel Herrera,Femenino,2026-02-23,320.74,Chimaltenango,Services
500607,Juan Nunez,Masculino,2026-01-02,127.58,Chimaltenango,Retail
501521,Juan Herrera,Masculino,2026-02-22,255.79,Villa Nueva,Services
504471,Andrea Ramirez,Femenino,2026-01-10,255.79,Antigua,Food
504714,Gabriela  Diaz,Masculino,,323.01,Antigua,Food
502528,Paola Morales,Masculino,2026-02-10,255.79,Villa Nueva,Retail
501657,Gabriela Mejia,Masculino,2026-01-02,255.79,Quetzaltenango,Food
503233,Paola Reyes,Masculino,,255.79,Chimaltenango,Education
502396,Fernando Mazariegos,Masculino,2026-01-24,3.57,Mixco,Food
501011,Ricardo Ruiz,Masculino,2026-01-19,341.25,Amatitlan,Retail
501672,Maria Alvarez,Femenino,2026-01-01,255.79,Villa Nueva,Services
502927,Andrea Fuentes,Masculino,2026-02-01,86.86,Antigua,Food
502478,Patricia  Mendez,Femenino,,255.79,Escuintla,Retail
502829,Luis Castillo,Femenino,,255.79,Amatitlan,Retail
503046,Isabel Ortega,Masculino,2026-01-27,255.79,Guatemala,Education
500003,Hector Ramirez,Femenino,2026-02-17,255.79,Antigua,Food
504854,Andrea Cruz,Masculino,,255.79,Quetzaltenango,Food
500298,Luis Fuentes,Femenino,2026-02-17,22.61,Antigua,Services
502518,Maria  Ruiz,Femenino,2026-01-02,90.87,Villa Nueva,Retail
504425,Kevin  Gomez,Femenino,,255.79,Escuintla,Services
500975,Maria Diaz,Femenino,,208.5,Guatemala,Food
500560,Daniel Mendez,Masculino,,255.79,Quetzaltenango,Services
501660,Andrea Gomez,Femenino,2026-02-10,130.44,Antigua,Food
500516,Elena Molina,Masculino,,137.56,Quetzaltenango,Food
503500,Oscar Molina,Masculino,2026-01-10,195.48,Mixco,Education
502838,Carmen Mazariegos,Femenino,2026-02-24,255.79,Mixco,Services
503482,Paola Rojas,Masculino,,270.38,Antigua,Education
503741,Carlos Dominguez,Femenino,,100.68,Quetzaltenango,Food
501216,Monica Diaz,Femenino,2026-01-13,255.79,Mixco,Retail
500251,Gustavo  Ortega,Femenino,2026-01-30,349.7,Escuintla,Education
504065,Andrea Paz,Femenino,2026-02-14,201.0,Mixco,Food
501682,Laura Nunez,Masculino,2026-02-01,255.79,Mixco,Education
502296,Valeria Nunez,Masculino,2026-02-09,255.79,Villa Nueva,Food
500296,Oscar Fuentes,Masculino,2026-01-17,103.33,Escuintla,Education
503667,Jose Ruiz,Femenino,2026-02-17,432.66,Quetzaltenango,Retail
502371,Diana  Ramirez,Femenino,,293.43,Escuintla,Education
503290,Ricardo Torres,Femenino,2026-01-27,255.79,Mixco,Retail
503664,Pedro Hernandez,Masculino,,255.79,Guatemala,Retail
500924,Monica  Reyes,Femenino,2026-02-23,255.79,Amatitlan,Food
500708,Gustavo Perez,Femenino,2026-01-31,255.79,Antigua,Education
503596,Valeria  Mazariegos,Femenino,2026-01-21,255.79,Antigua,Food
504737,Sofia Dominguez,Masculino,,211.21,Villa Nueva,Food
501570,Jose  Solis,Masculino,,255.79,Villa Nueva,Education
501150,Fernando Solis,Femenino,2026-01-16,255.79,Desconocido,Retail
503876,Juan Ruiz,Masculino,,469.81,Chimaltenango,Services
502784,Gabriela Diaz,Masculino,2026-02-22,255.79,Escuintla,Food
504131,Pablo Soto,Masculino,2026-02-18,295.17,Escuintla,Food
502122,Ricardo Molina,Femenino,2026-02-13,146.44,Mixco,Food
500938,Maria Paz,Femenino,2026-01-10,255.79,Amatitlan,Retail
501240,Karla Flores,Masculino,2026-01-13,330.24,Villa Nueva,Retail
500833,Monica Flores,Masculino,2026-01-03,255.79,Villa Nueva,Services
502141,Daniel Gomez,Femenino,2026-02-10,350.88,Antigua,Food
500232,Luis  Rojas,Masculino,2026-01-10,82.48,Villa Nueva,Education
501721,Luis Soto,Femenino,,87.41,Mixco,Food
501880,Jose Solis,Masculino,2026-02-26,141.79,Antigua,Services
503927,Pedro Molina,Femenino,2026-01-11,349.88,Quetzaltenango,Food
500385,Rene Ortega,Femenino,,255.79,Escuintla,Services
503044,Pedro Morales,Femenino,2026-02-17,255.79,Antigua,Education
503012,Juan Cruz,Femenino,2026-02-17,3.5,Desconocido,Education
502465,Sofia Reyes,Masculino,2026-02-21,70.94,Guatemala,Food
501381,Ana Gomez,Femenino,2026-03-01,38.42,Villa Nueva,Food
502779,Maria Solis,Masculino,2026-01-23,255.79,Guatemala,Services
502479,Laura  Vargas,Masculino,,255.79,Quetzaltenango,Services
503954,Juan Lima,Femenino,2026-02-16,255.79,Escuintla,Services
502176,Karla Vargas,Femenino,2026-02-06,255.79,Desconocido,Food
500960,Pedro  Diaz,Masculino,2026-01-18,247.7,Antigua,Food
503718,Elena Rojas,Femenino,2026-01-28,255.79,Villa Nueva,Education
501706,Sofia Mendez,Masculino,2026-02-07,255.79,Desconocido,Retail
502511,Ana  Torres,Masculino,2026-01-25,157.47,Villa Nueva,Services
501602,Ana  Mendez,Masculino,2026-01-02,255.79,Guatemala,Services
500460,Daniel Dominguez,Masculino,2026-02-22,255.79,Escuintla,Retail
501618,Carmen Hernandez,Masculino,2026-01-29,409.24,Guatemala,Services
503365,Pablo Gomez,Femenino,2026-01-23,255.79,Mixco,Food
503895,Jose Alvarez,Femenino,2026-01-28,255.79,Amatitlan,Retail
503471,Gabriela Ramirez,Femenino,2026-01-06,364.6,Chimaltenango,Food
504581,Patricia Gomez,Femenino,,255.79,Mixco,Services
504372,Diana Gomez,Femenino,2026-02-20,255.79,Antigua,Education
502600,Fernando Mejia,Femenino,,320.08,Mixco,Retail
502622,Karla  Vargas,Masculino,2026-02-10,255.79,Villa Nueva,Education
502367,Karla Cruz,Femenino,,255.79,Chimaltenango,Food
503248,Gustavo Mejia,Masculino,,289.94,Villa Nueva,Services
503677,Isabel Fuentes,Femenino,,363.15,Villa Nueva,Retail
504578,Elena Morales,Femenino,2026-02-27,255.79,Escuintla,Services
503501,Gustavo Gomez,Femenino,2026-02-28,255.79,Villa Nueva,Food
500918,Ana Morales,Masculino,,255.79,Villa Nueva,Education
502726,Andrea Morales,Femenino,2026-02-26,211.53,Mixco,Retail
503304,Pablo Hernandez,Femenino,,255.79,Amatitlan,Education
501287,Kevin Torres,Femenino,2026-01-08,255.79,Chimaltenango,Services
504698,Ana Flores,Femenino,2026-02-13,255.79,Escuintla,Education
503253,Karla Ramirez,Masculino,2026-01-10,368.76,Desconocido,Education
504085,Paola Mazariegos,Masculino,2026-02-17,255.79,Villa Nueva,Services
501221,Oscar Ruiz,Masculino,2026-02-05,255.79,Mixco,Food
502557,Maria Mejia,Femenino,,255.79,Villa Nueva,Food
503403,Isabel Vargas,Masculino,2026-01-13,255.79,Antigua,Retail
500240,Carlos Vargas,Femenino,2026-01-14,255.79,Escuintla,Services
500555,Jose Fuentes,Masculino,2026-02-12,422.89,Quetzaltenango,Services
501945,Diana Paz,Femenino,2026-01-08,255.79,Mixco,Education
503522,Pablo Ortega,Femenino,2026-02-11,255.79,Desconocido,Education
501333,Juan Lima,Masculino,,397.0,Mixco,Food
502026,Sofia Ortega,Masculino,2026-03-01,18.97,Guatemala,Food
504662,Elena  Mendez,Femenino,2026-02-04,255.79,Mixco,Food
503982,Laura Ramirez,Masculino,2026-01-11,255.79,Chimaltenango,Food
502850,Diana Mazariegos,Femenino,,175.64,Mixco,Food
503308,Pedro Ruiz,Masculino,2026-02-09,255.79,Escuintla,Services
503285,Karla Castillo,Femenino,2026-01-21,255.79,Guatemala,Food
503620,Ana Lima,Femenino,2026-01-13,255.79,Villa Nueva,Education
504551,Miguel Aguilar,Femenino,2026-02-12,255.79,Antigua,Services
502824,Valeria Perez,Masculino,2026-01-18,255.79,Antigua,Retail
500045,Oscar Mendez,Masculino,,372.29,Villa Nueva,Education
503721,Fernando Soto,Masculino,2026-02-13,255.79,Antigua,Retail
501486,Maria Paz,Femenino,,376.27,Amatitlan,Retail
504117,Monica Mendez,Masculino,2026-02-08,255.79,Desconocido,Services
501332,Fernando Fuentes,Masculino,,255.79,Antigua,Education
504872,Ana Vargas,Masculino,2026-01-30,255.79,Chimaltenango,Education
504106,Carmen Morales,Femenino,,255.79,Chimaltenango,Food
500615,Fernando Ramirez,Masculino,,488.54,Quetzaltenango,Services
500119,Kevin Perez,Femenino,2026-02-16,2.96,Amatitlan,Food
504504,Valeria Fuentes,Femenino,2026-01-17,255.79,Mixco,Food
500994,Patricia Lima,Desconocido,2026-01-15,255.79,Chimaltenango,Education
502168,Maria Vargas,Femenino,2026-01-24,255.79,Antigua,Education
503600,Carlos Molina,Femenino,,197.59,Antigua,Services
501538,Oscar Mazariegos,Femenino,2026-02-04,255.79,Amatitlan,Food
500919,Oscar Ruiz,Masculino,2026-01-20,255.79,Villa Nueva,Food
500436,Fernando Morales,Femenino,,488.36,Mixco,Education
502482,Laura Ruiz,Masculino,2026-01-26,255.79,Escuintla,Food
501270,Luis Hernandez,Masculino,2026-02-03,255.79,Mixco,Food
502873,Pablo Mendez,Masculino,2026-01-10,94.95,Guatemala,Retail
504429,Laura Lopez,Masculino,2026-01-06,422.74,Amatitlan,Food
501904,Patricia Ramirez,Femenino,,255.79,Mixco,Food
504544,Sofia Ramirez,Masculino,2026-01-28,255.79,Antigua,Services
502105,Juan Gomez,Masculino,2026-02-19,250.28,Mixco,Retail
500097,Andrea Mejia,Femenino,2026-01-19,255.79,Antigua,Education
503112,Juan Mejia,Femenino,,268.57,Chimaltenango,Retail
503840,Jose Soto,Femenino,2026-02-10,460.84,Antigua,Services
500161,Pedro Hernandez,Masculino,,455.5,Villa Nueva,Education
503442,Monica Flores,Femenino,2026-01-17,255.79,Quetzaltenango,Retail
504395,Jose  Dominguez,Femenino,,255.79,Amatitlan,Education
504040,Paola Dominguez,Femenino,,221.93,Mixco,Retail
501584,Pedro Ortega,Masculino,,255.79,Chimaltenango,Food
502071,Jose Alvarez,Masculino,2026-02-13,255.79,Villa Nueva,Food
501463,Isabel Vargas,Femenino,2026-02-09,255.79,Mixco,Food
501845,Juan Aguilar,Masculino,,286.88,Chimaltenango,Services
503693,Carlos  Rojas,Femenino,,143.13,Desconocido,Food
502921,Monica Reyes,Femenino,2026-01-20,255.79,Chimaltenango,Food
502558,Rene  Cruz,Masculino,,255.79,Quetzaltenango,Education
502297,Monica Ramirez,Masculino,2026-01-30,255.79,Antigua,Retail
503557,Pedro  Hernandez,Masculino,,255.79,Amatitlan,Education
504366,Pedro  Reyes,Femenino,2026-01-20,261.94,Escuintla,Education
503036,Sofia Mejia,Desconocido,2026-02-18,43.34,Chimaltenango,Retail
500782,Ricardo Vargas,Femenino,2026-01-11,255.79,Chimaltenango,Food
504800,Gustavo Perez,Femenino,2026-02-03,255.79,Guatemala,Services
502181,Jose Lima,Masculino,,255.79,Villa Nueva,Education
501794,Karla Cruz,Masculino,,150.8,Quetzaltenango,Food
504206,Monica Fuentes,Masculino,,443.7,Chimaltenango,Retail
500272,Pedro Herrera,Femenino,,255.79,Guatemala,Retail
501195,Daniel Nunez,Femenino,,255.79,Guatemala,Education
504830,Rene Herrera,Femenino,,174.79,Mixco,Services
502844,Andrea  Gomez,Femenino,,233.74,Desconocido,Education
501801,Laura Mejia,Femenino,2026-01-02,24.0,Antigua,Services
502690,Daniel Morales,Femenino,,255.79,Villa Nueva,Services
504066,Fernando Ruiz,Femenino,2026-01-12,255.79,Guatemala,Education
500835,Ana Mendez,Femenino,2026-02-05,255.79,Amatitlan,Education
503476,Gabriela Mendez,Masculino,,126.56,Mixco,Education
500591,Juan Herrera,Desconocido,,255.79,Antigua,Food
504517,Sofia Molina,Femenino,2026-01-27,255.79,Mixco,Food
504357,Carmen Solis,Femenino,2026-01-29,255.79,Quetzaltenango,Services
503543,Monica Ortega,Femenino,2026-02-07,255.79,Escuintla,Services
500060,Gabriela Morales,Femenino,,161.91,Escuintla,Retail
500609,Maria Alvarez,Femenino,,255.79,Guatemala,Retail
503559,Ana Lima,Masculino,2026-01-09,311.96,Guatemala,Food
501812,Andrea Dominguez,Femenino,,255.79,Amatitlan,Food
504445,Pedro Mazariegos,Femenino,,448.31,Quetzaltenango,Retail
503173,Daniel Ruiz,Femenino,,92.61,Quetzaltenango,Food
500505,Elena Flores,Masculino,,255.79,Villa Nueva,Education
503433,Pablo Cruz,Masculino,2026-02-25,321.85,Escuintla,Services
503413,Daniel Vargas,Masculino,2026-02-20,255.79,Guatemala,Food
501027,Hector Diaz,Masculino,2026-01-30,182.05,Mixco,Services
502306,Pablo Morales,Masculino,2026-01-24,255.79,Escuintla,Education
502782,Patricia  Vargas,Femenino,,76.74,Antigua,Education
502800,Kevin Perez,Desconocido,2026-02-05,255.79,Mixco,Services
500266,Fernando Cruz,Masculino,2026-01-06,403.02,Guatemala,Services
502809,Valeria Hernandez,Femenino,2026-02-06,255.79,Chimaltenango,Education
500954,Miguel Nunez,Femenino,2026-01-23,255.79,Desconocido,Services
504586,Diana Ortega,Masculino,,255.79,Quetzaltenango,Education
502655,Rene Lopez,Masculino,2026-01-31,255.79,Villa Nueva,Retail
502208,Monica Mazariegos,Femenino,2026-02-10,81.65,Antigua,Services
500679,Miguel Cruz,Masculino,2026-02-15,71.3,Villa Nueva,Services
504619,Ana  Flores,Femenino,2026-01-31,58.42,Antigua,Food
504475,Jose Vargas,Femenino,2026-01-29,248.91,Antigua,Food
502799,Ana Cruz,Masculino,2026-02-20,221.38,Mixco,Food
502323,Luis Lopez,Femenino,2026-02-04,117.34,Quetzaltenango,Food
502869,Patricia Paz,Femenino,2026-02-08,255.79,Desconocido,Retail
501736,Carmen Perez,Masculino,2026-02-15,457.77,Escuintla,Services
503551,Carmen Nunez,Masculino,,255.79,Mixco,Education
500233,Ricardo Mejia,Masculino,2026-01-01,255.79,Chimaltenango,Food
501886,Diana Perez,Femenino,2026-01-30,418.29,Antigua,Food
502000,Carlos Hernandez,Femenino,2026-01-27,333.03,Mixco,Education
504053,Juan Gomez,Femenino,2026-02-02,393.19,Desconocido,Education
504611,Patricia Nunez,Femenino,,255.79,Villa Nueva,Education
501816,Valeria Paz,Femenino,,479.28,Guatemala,Education
503631,Hector Vargas,Masculino,2026-01-31,258.61,Chimaltenango,Food
500288,Daniel Gomez,Masculino,2026-02-18,255.79,Villa Nueva,Services
501985,Kevin Soto,Femenino,,255.79,Guatemala,Education
503736,Luis Vargas,Femenino,2026-02-19,255.79,Quetzaltenango,Food
501546,Gabriela Morales,Femenino,,76.91,Quetzaltenango,Services
502667,Daniel Castillo,Femenino,2026-01-09,255.79,Chimaltenango,Services
504034,Gabriela Gomez,Masculino,,23.54,Guatemala,Retail
500881,Valeria Solis,Femenino,2026-02-22,255.79,Escuintla,Food
504153,Pedro Mejia,Femenino,2026-01-06,255.79,Villa Nueva,Education
503821,Laura Perez,Femenino,2026-03-01,255.79,Amatitlan,Services
501610,Isabel Castillo,Masculino,2026-01-14,192.44,Amatitlan,Food
500728,Oscar Vargas,Femenino,2026-02-19,42.11,Antigua,Food
503692,Hector Ramirez,Masculino,2026-02-17,170.88,Quetzaltenango,Retail
501591,Gustavo Ramirez,Femenino,2026-01-09,368.5,Quetzaltenango,Education
502085,Diana Alvarez,Masculino,2026-02-27,255.79,Villa Nueva,Retail
503155,Pablo Solis,Masculino,,255.79,Antigua,Retail
500823,Andrea Reyes,Masculino,,336.34,Chimaltenango,Services
501993,Daniel  Fuentes,Masculino,2026-01-24,255.79,Mixco,Food
503200,Rene Morales,Masculino,,259.63,Chimaltenango,Services
502893,Gabriela Lima,Masculino,2026-01-25,61.6,Mixco,Services
500202,Carlos Gomez,Femenino,2026-01-09,255.79,Mixco,Services
502079,Daniel  Lima,Femenino,2026-02-05,255.79,Mixco,Retail
501561,Hector Diaz,Masculino,,427.49,Villa Nueva,Food
500904,Pedro Soto,Masculino,2026-01-27,442.2,Quetzaltenango,Food
501476,Andrea Diaz,Masculino,,255.79,Amatitlan,Education
503860,Gustavo  Reyes,Masculino,2026-02-28,255.79,Escuintla,Food
503694,Maria Rojas,Femenino,2026-01-25,255.79,Guatemala,Food
501613,Jose Perez,Femenino,,422.99,Mixco,Services
503469,Juan  Dominguez,Femenino,2026-01-14,255.79,Antigua,Services
503520,Carlos Lopez,Masculino,,255.79,Escuintla,Education
503324,Gabriela Molina,Femenino,2026-02-12,452.93,Chimaltenango,Retail
502976,Gustavo Diaz,Femenino,2026-02-09,227.3,Guatemala,Retail
501600,Ricardo Molina,Masculino,2026-01-28,281.53,Mixco,Food
503725,Daniel Dominguez,Femenino,2026-02-02,255.79,Escuintla,Education
502648,Patricia Gomez,Masculino,2026-01-09,255.79,Guatemala,Services
501389,Laura Alvarez,Masculino,2026-01-12,154.13,Desconocido,Retail
501887,Paola Gomez,Femenino,2026-01-27,148.75,Amatitlan,Education
500423,Paola Ramirez,Femenino,2026-01-08,255.79,Chimaltenango,Food
504299,Diana Cruz,Femenino,2026-02-05,255.79,Quetzaltenango,Services
500683,Ana Flores,Masculino,,255.79,Desconocido,Education
504828,Daniel Ortega,Masculino,2026-01-18,378.17,Guatemala,Services
504322,Gabriela Mendez,Masculino,2026-02-22,255.79,Villa Nueva,Retail
501325,Fernando Gomez,Femenino,2026-02-15,338.56,Chimaltenango,Food
504340,Luis Reyes,Masculino,2026-02-26,255.79,Amatitlan,Education
500820,Diana  Paz,Masculino,2026-01-24,255.79,Guatemala,Education
500613,Ana Mendez,Femenino,,255.79,Villa Nueva,Education
504099,Carmen Castillo,Masculino,2026-01-17,189.67,Villa Nueva,Services
501800,Ricardo Mendez,Femenino,,255.79,Villa Nueva,Retail
503638,Andrea Rojas,Masculino,2026-01-11,255.79,Guatemala,Food
503201,Andrea Gomez,Femenino,,484.6,Amatitlan,Food
504456,Diana Rojas,Masculino,,255.79,Antigua,Education
502579,Gabriela Rojas,Masculino,2026-02-03,255.79,Guatemala,Retail
504050,Laura Morales,Femenino,2026-01-03,255.79,Amatitlan,Food
503639,Rene Hernandez,Femenino,,255.79,Villa Nueva,Food
504048,Gustavo Aguilar,Femenino,,133.34,Guatemala,Food
500374,Paola Lopez,Masculino,2026-02-14,255.79,Antigua,Retail
502650,Elena Ruiz,Femenino,2026-02-03,255.79,Guatemala,Retail
501176,Diana Solis,Masculino,,7.25,Antigua,Food
502024,Paola Solis,Masculino,2026-02-06,255.79,Quetzaltenango,Education
500227,Gabriela  Paz,Masculino,2026-02-07,401.9,Villa Nueva,Retail
504623,Monica Flores,Masculino,2026-02-03,255.79,Escuintla,Retail
504807,Diana Dominguez,Masculino,2026-01-24,144.07,Guatemala,Retail
502247,Patricia Aguilar,Femenino,,234.23,Quetzaltenango,Retail
501012,Luis Dominguez,Masculino,2026-02-24,335.32,Guatemala,Services
504488,Diana Mendez,Masculino,,351.42,Antigua,Services
501249,Oscar  Ruiz,Femenino,2026-02-28,255.79,Escuintla,Retail
504845,Paola Cruz,Masculino,2026-01-01,114.84,Chimaltenango,Retail
501338,Juan Mazariegos,Femenino,2026-01-07,41.45,Chimaltenango,Services
501029,Gabriela Perez,Masculino,2026-01-02,255.79,Quetzaltenango,Education
504884,Monica Mendez,Femenino,2026-01-17,94.23,Antigua,Education
504134,Maria Paz,Femenino,,255.79,Amatitlan,Retail
503755,Jose Vargas,Femenino,2026-01-29,259.19,Quetzaltenango,Services
500185,Daniel Rojas,Masculino,2026-01-19,255.79,Mixco,Food
504817,Monica Mazariegos,Femenino,,115.26,Villa Nueva,Education
500230,Miguel Nunez,Masculino,2026-02-08,255.79,Quetzaltenango,Education
502215,Daniel Gomez,Masculino,2026-02-21,255.79,Amatitlan,Services
500690,Carmen Mendez,Femenino,,44.71,Chimaltenango,Food
501272,Pedro Soto,Masculino,2026-02-28,255.79,Escuintla,Retail
502745,Carlos  Morales,Masculino,2026-01-10,118.49,Guatemala,Retail
501781,Gustavo Flores,Masculino,,255.79,Guatemala,Retail
504479,Juan Morales,Masculino,2026-02-26,467.33,Chimaltenango,Food
501970,Laura Castillo,Femenino,2026-02-11,178.39,Mixco,Retail
501839,Ana Torres,Femenino,2026-01-25,255.79,Chimaltenango,Food
500127,Rene Castillo,Femenino,2026-01-26,462.14,Villa Nueva,Education
504074,Fernando Mejia,Femenino,2026-01-25,255.79,Quetzaltenango,Food
502038,Karla Mejia,Masculino,,255.79,Escuintla,Retail
503305,Juan Diaz,Masculino,2026-03-01,207.38,Mixco,Retail
503952,Oscar Torres,Masculino,,155.51,Guatemala,Services
504720,Jose Perez,Femenino,2026-01-18,68.15,Chimaltenango,Food
502237,Hector Soto,Masculino,2026-02-20,475.58,Desconocido,Retail
500404,Diana Ruiz,Masculino,,255.79,Amatitlan,Retail
501653,Diana Perez,Masculino,2026-01-30,255.79,Guatemala,Retail
502194,Ana Gomez,Masculino,2026-01-15,121.0,Mixco,Food
501504,Isabel Lima,Femenino,2026-01-26,253.11,Escuintla,Education
503396,Carlos Ortega,Femenino,2026-01-01,255.79,Villa Nueva,Education
503388,Oscar  Mazariegos,Femenino,2026-01-20,272.51,Villa Nueva,Services
500153,Gustavo Ramirez,Femenino,,255.79,Guatemala,Education
500816,Ana Rojas,Femenino,2026-02-26,255.79,Chimaltenango,Education
502958,Daniel Aguilar,Femenino,2026-01-18,255.79,Guatemala,Retail
500893,Patricia Mejia,Masculino,,255.79,Mixco,Education
502009,Gustavo Hernandez,Masculino,2026-02-07,255.79,Villa Nueva,Education
501094,Valeria  Vargas,Femenino,2026-02-22,132.26,Guatemala,Services
503235,Jose  Nunez,Masculino,2026-02-20,206.04,Amatitlan,Services
500735,Isabel Alvarez,Femenino,,255.79,Guatemala,Education
503420,Laura Lopez,Femenino,2026-01-27,325.4,Escuintla,Food
503726,Pedro  Ortega,Masculino,2026-01-15,497.87,Mixco,Retail
500927,Andrea Diaz,Masculino,2026-01-20,413.74,Chimaltenango,Services
501558,Ricardo Rojas,Femenino,2026-01-14,255.79,Mixco,Services
500843,Pablo Lopez,Masculino,2026-01-29,25.43,Guatemala,Education
502415,Rene Molina,Femenino,2026-02-19,255.79,Escuintla,Education
501533,Carmen Ruiz,Femenino,2026-01-24,255.79,Quetzaltenango,Retail
503690,Oscar Nunez,Masculino,2026-02-03,255.79,Amatitlan,Services
502119,Pablo  Rojas,Femenino,2026-01-15,25.62,Antigua,Food
504477,Hector  Ortega,Masculino,,255.79,Mixco,Education
503067,Monica Vargas,Femenino,2026-01-07,255.79,Escuintla,Education
501033,Jose Perez,Masculino,,255.79,Amatitlan,Education
502065,Valeria Flores,Masculino,2026-02-18,1.73,Desconocido,Retail
501134,Ana Soto,Femenino,2026-02-03,95.61,Amatitlan,Food
504285,Diana Morales,Femenino,,255.79,Antigua,Education
504306,Patricia Nunez,Femenino,,255.79,Mixco,Education
500707,Ricardo Paz,Femenino,,255.79,Antigua,Retail
500721,Monica Ramirez,Femenino,,255.79,Guatemala,Services
504835,Oscar Lopez,Femenino,2026-02-05,133.91,Mixco,Food
501375,Laura Fuentes,Femenino,,405.63,Amatitlan,Retail
504627,Oscar Dominguez,Masculino,2026-02-17,256.61,Quetzaltenango,Retail
504432,Rene Diaz,Desconocido,2026-01-20,454.07,Escuintla,Services
501535,Elena Dominguez,Masculino,2026-02-07,255.79,Antigua,Food
503831,Rene Lopez,Femenino,2026-03-01,255.79,Escuintla,Education
502042,Gabriela Torres,Masculino,2026-01-24,181.21,Guatemala,Food
502442,Maria Lopez,Masculino,,255.79,Amatitlan,Food
503136,Jose Herrera,Femenino,2026-02-25,255.79,Villa Nueva,Education
503379,Valeria Flores,Masculino,2026-02-17,173.39,Mixco,Services
502336,Juan Herrera,Femenino,,438.03,Escuintla,Education
500826,Gabriela Flores,Masculino,2026-01-24,338.92,Antigua,Education
500222,Luis Lima,Masculino,,255.79,Mixco,Services
502763,Fernando Gomez,Masculino,2026-01-02,139.62,Chimaltenango,Retail
501438,Daniel Herrera,Femenino,2026-02-18,255.79,Mixco,Services
504502,Patricia Diaz,Masculino,,136.75,Amatitlan,Retail
501154,Carmen Herrera,Masculino,2026-02-14,255.79,Quetzaltenango,Retail
503095,Elena Lima,Masculino,,476.82,Quetzaltenango,Food
503744,Isabel Nunez,Femenino,2026-01-03,496.88,Quetzaltenango,Food
502121,Jose Vargas,Femenino,,278.76,Antigua,Services
504703,Karla Diaz,Femenino,,255.79,Mixco,Education
502363,Andrea Reyes,Desconocido,2026-02-26,492.78,Escuintla,Services
502404,Patricia Ramirez,Femenino,2026-01-06,255.79,Quetzaltenango,Education
504646,Rene Castillo,Masculino,,483.17,Villa Nueva,Education
504708,Daniel Herrera,Femenino,2026-01-08,255.79,Villa Nueva,Food
504064,Carmen Flores,Masculino,2026-02-13,98.28,Antigua,Services
501623,Rene Paz,Masculino,2026-02-01,427.28,Antigua,Food
503640,Gabriela Nunez,Femenino,2026-01-18,35.42,Antigua,Services
501740,Karla Paz,Masculino,,156.23,Amatitlan,Services
501135,Jose Solis,Femenino,,255.79,Guatemala,Food
503311,Carmen Ramirez,Masculino,2026-02-01,454.96,Mixco,Retail
504102,Miguel Rojas,Femenino,2026-02-28,403.72,Amatitlan,Retail
502621,Gabriela Alvarez,Femenino,2026-01-29,155.3,Mixco,Retail
502974,Monica Solis,Femenino,,255.79,Antigua,Food
500903,Kevin Flores,Femenino,2026-02-03,255.79,Amatitlan,Services
500491,Luis Herrera,Femenino,2026-02-21,255.79,Mixco,Food
501383,Karla Herrera,Femenino,2026-01-17,442.61,Amatitlan,Retail
502716,Carlos Rojas,Masculino,2026-01-07,180.22,Chimaltenango,Education
